business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
JWvEFTjToXfHWV4YMWQegg,Bank of America Financial Center,834 State St,Santa Barbara,CA,93101,34.42061249,-119.7003021,2,15,1,"Banks & Credit Unions, Real Estate, Home Services, Mortgage Brokers, Financial Services"
sqRpu1bYMszay7-ienJDjQ,Sun Pacific Solar Electric,"809 Bond Ave, Ste B",Santa Barbara,CA,93103,34.4261596,-119.686922,5,6,1,"Solar Installation, Electricians, Home Services"
f4M1B-FhWA9OYZeLqgsK3A,Kubisch and Ferris Orthodontics,"122 S Patterson Ave, Ste 214",Goleta,CA,93111,34.4377205,-119.808172,5,8,1,"Health & Medical, Orthotics, Diagnostic Imaging, Doctors, Orthopedists, Cosmetic Dentists, Dentists, Orthodontists, Diagnostic Services"
5K-Rh9-pxrPCEp4wdlhiqg,Santa Barbara Vacation Rentals,"27 W Anapamu, Ste 228",Santa Barbara,CA,93101,34.4224525,-119.7049972,3,16,1,"Vacation Rental Agents, Real Estate, Hotels & Travel, Property Management, Home Services"
QdYgvXSulfpwYT8NBadX_w,Hope Gardens,102 N Hope Ave,Santa Barbara,CA,93110,34.4418382,-119.7456804,3,6,1,"Real Estate, Home Services, Apartments"
hjIjdcwIlfLFQXQp8TvL6g,"Kopelow Jeffrey S, DDS","1919 State St, Ste 205",Santa Barbara,CA,93101,34.4302432,-119.7142929,3.5,6,0,"Professional Services, Cosmetic Dentists, Endodontists, Doctors, Health & Medical, General Dentistry, Oral Surgeons, Dentists"
drHADXmuEUHWCGQg2qmBQg,US Post Office,"1221 State St, Ste 12",Santa Barbara,CA,93101,34.4237966,-119.7052839,4.5,6,1,"Post Offices, Public Services & Government, Local Services, Shipping Centers"
i_Cf7_P_VnPubHkWshL4KA,Insulate SB,"130 N Calle Cesar Chavez, Ste 40",Santa Barbara,CA,93103,34.42041608,-119.6843845,5,6,1,"Contractors, Home Services, Building Supplies, Insulation Installation"
fqTdXTSaip2FFLVJKZ3YaA,Village Properties,1250 Coast Village Rd,Santa Barbara,CA,93108,34.4214527,-119.642357,4.5,6,1,"Real Estate, Real Estate Agents, Real Estate Services, Home Services"
x6ByESFVanIYcomQsXQYGw,19 Blue Salon,19 W Ortega St,Santa Barbara,CA,93101,34.4179736,-119.6984966,4.5,108,1,"Beauty & Spas, Hair Salons"
7pdiRVxWq53TEPSQPWsU9Q,Club Pilates,3951 State St,Santa Barbara,CA,93105,34.43895977,-119.7526176,4.5,6,1,"Active Life, Pilates, Fitness & Instruction"
_VFFzHb5eFYKdinYf_0GPQ,Stanton's Gourmet Catering,2420 Calle Galicia,Santa Barbara,CA,93109,34.4072062,-119.7298623,5,11,1,"Event Planning & Services, Caterers"
Ak_vHsHsYRP928VHVRL_tQ,Panda Express,131 N. Fairview Ave.,Goleta,CA,93117,34.441624,-119.832865,2.5,76,1,"Restaurants, Chinese, Fast Food"
k3lTRgvPvYUI-cX7_TAqNA,University Club of Santa Barbara,1332 Santa Barbara St,Santa Barbara,CA,93101,34.427284,-119.704006,5,76,1,"Restaurants, Event Planning & Services, Party & Event Planning, Food, Venues & Event Spaces, Arts & Entertainment, Social Clubs, Specialty Food"
1wvYBjX6radqmb_k0Fv_Ug,Palihouse Santa Barbara,915 Garden St,Santa Barbara,CA,93101,34.4239925,-119.6979304,4,7,1,"Hotels & Travel, Event Planning & Services, Cafes, Restaurants, Hotels"
IUgQmteI-mbt_qjL2ZENKA,Epiphany Restaurant,21 W Victoria St,Santa Barbara,CA,93101,34.423515,-119.706222,3.5,29,0,"Restaurants, Burgers, American (New)"
BMR7ctppZpYoRnxR6CB9zg,"Jinny Chang, MD",215 Pesetas Ln,Santa Barbara,CA,93110,34.442412,-119.759049,4,8,1,"Doctors, Allergists, Health & Medical"
OARRMVkGGZ42AFU34dyY6w,Regal Cleaners & Laundry,"2830 De La Vina St, Ste I",Santa Barbara,CA,93105,34.4370206,-119.725784,1.5,12,0,"Sewing & Alterations, Laundry Services, Dry Cleaning & Laundry, Local Services"
ywXa1pDqHPe9tOPx0yJFUg,Otaco,6530 Pardall Rd,Goleta,CA,93117,34.4132721,-119.85478,3,57,0,"Nightlife, Bars, Karaoke, Beer Bar, Restaurants, Mexican"
Xu9wzPAol9VHnSIvCEfpkA,Fast Lane Oil Change,180 N Fairview Ave,Goleta,CA,93117,34.4427569,-119.8304151,3,25,1,"Automotive, Oil Change Stations"
raKflkp3CANr8N7qpQ3ZyQ,Sierra Property Management,"5290 Overpass Rd, Bldg C",Santa Barbara,CA,93111,34.4396932,-119.8074414,2.5,39,1,"Apartments, Home Services, Real Estate Services, Real Estate, Property Management"
4T8uXW3UT_2m3GOaL3g2EQ,Gossip,629 State St,Santa Barbara,CA,93101,34.418381,-119.6978901,3.5,20,0,"Fashion, Shopping"
YoVe7YDF1NP_UJTHtRxouw,The Supply Room - The Presidio Motel,1620 State St,Santa Barbara,CA,93101,34.427771,-119.709934,4.5,8,0,"Fashion, Shopping, Arts & Crafts, Women's Clothing"
ukhkivp_eCkyCpNcujoDtQ,Goleta Mufflers & Brakes,"5921 Matthews St, Ste B",Goleta,CA,93117,34.430054,-119.8292806,4,8,1,"Auto Repair, Automotive"
vsrryxBR2Jykl71qa1H6SQ,Caffe Primo,516 State St,Santa Barbara,CA,93108,34.4173624,-119.6959549,4,114,0,"Tapas/Small Plates, Nightlife, Pubs, American (New), Wine Bars, Restaurants, Italian, Coffee & Tea, Bars, Food"
uG3-LDsfeAyf02uITS-3Xg,Then Comes Baby,"200 N La Cumbre Rd, Ste H",Santa Barbara,CA,93110,34.4423526,-119.7508149,5,63,1,"Beauty & Spas, CPR Classes, Adult Education, Massage Therapy, Specialty Schools, Lactation Services, Massage, Education, Midwives, Childbirth Education, Parenting Classes, Doulas, Health & Medical, Prenatal/Perinatal Care"
CgjtA5DXxQBqWSvcC8zl6Q,Castillo Inn at the Beach,22 Castillo St,Santa Barbara,CA,93101,34.4088277,-119.6946257,4.5,233,1,"Hotels & Travel, Event Planning & Services, Hotels"
aIdLyMLvkVuqUMJWuqwkbw,Jhonnys Pest Control,5878 Hollister Ave,Goleta,CA,93117,34.4360844,-119.8284448,4,53,1,"Local Services, Pest Control, Home Services"
PSjXhO_9XZpxa1kKQuBm0A,Cold Stone Creamery,5718 Calle Real,Goleta,CA,93117,34.4416949,-119.8241878,3,33,1,"Ice Cream & Frozen Yogurt, Custom Cakes, Cupcakes, Food"
z1l6bkziy4Hf5NQ6S5cTzA,East Beach Rentals,1118 E Cabrillo Blvd,Santa Barbara,CA,93103,34.41654232,-119.6700174,4.5,11,0,"Rafting/Kayaking, Active Life, Paddleboarding"
icjIOnb1ErT8Wnz5MkQ_Vg,The Garage Santa Barbara,417 Santa Barbara St,Santa Barbara,CA,93101,34.4181356,-119.6926983,5,17,1,"Automotive, Auto Repair"
hQfYVwieUBZSH2fVkpiuQg,Dalgenes Interiors,210 E Ortega St,Santa Barbara,CA,93101,34.4210002,-119.6952494,4,9,1,"Flooring, Carpeting, Shades & Blinds, Windows Installation, Home Services"
7IdIGemGZodDAA_9mJCigA,Farmer Boy,3427 State St,Santa Barbara,CA,93105,34.4400429,-119.7373433,4,255,1,"Breakfast & Brunch, Burgers, American (Traditional), American (New), Restaurants"
PY7gfceCvj-e-dYJWIrmvA,US Post Office,3345 State St,Santa Barbara,CA,93105,34.440058,-119.7364633,2,18,1,"Post Offices, Shipping Centers, Local Services, Public Services & Government"
aZEQw-11diw_uF7pH5Uo8Q,La Arcada Plaza,1114 State St,Santa Barbara,CA,93101,34.4231054,-119.7035993,4.5,9,1,"Real Estate Agents, Real Estate, Home Services, Shopping Centers, Shopping"
NGGE-C1bN5wxvcrUChpxvQ,Human Performance Center,2320 Calle Real,Santa Barbara,CA,93105,34.427186,-119.7258179,4,9,1,"Physical Therapy, Health & Medical, Rehabilitation Center"
xIGiif0TmmmGuV2-sidMSw,La Bella Rosa Bakery Cafe,1411 San Andres St,Santa Barbara,CA,93101,34.41796758,-119.7153072,3,46,1,"Food, Custom Cakes, Bakeries, Patisserie/Cake Shop"
_T2a9ZTB-iujOpXRS7Ji0Q,Andy the Wildlife Trapper,,Goleta,CA,93117,34.4358294,-119.8276389,4.5,6,1,"Pest Control, Local Services, Wildlife Control"
FJhEvGx2yqJyup15xsB31A,"Nasif, Hicks, Harris & Co","104 W Anapamu St, Ste B",Santa Barbara,CA,93101,34.4223556,-119.7062693,4.5,6,1,"Accountants, Financial Services, Professional Services"
okKaZt47m3hhUi24KwBadQ,Golden Eagle Tattoo,407 State St,Santa Barbara,CA,93101,34.415852,-119.694732,4,149,1,"Piercing, Tattoo, Local Flavor, Beauty & Spas"
u4MKq-Sk_gASKuwT3_iuWw,Carrillo Union 76,303 W Carrillo St,Santa Barbara,CA,93101,34.4179479,-119.7051942,2.5,6,0,"Gas Stations, Automotive"
LhnRI0_WU-xaW95z0LBGLw,Mario's Auto Body & Detailing,298 Orange Ave,Goleta,CA,93117,34.4340122,-119.8287229,1.5,7,0,"Body Shops, Automotive"
syuKX2pH3JJhOOppzNI6SA,Yoichi's,230 E Victoria St,Santa Barbara,CA,93101,34.4271662,-119.7024792,4.5,184,1,"Restaurants, Nightlife, Japanese, Bars"
It1sdsL61jZxbHd63gjdHA,Haggen Food & Pharmacy,175 N Fairview Ave,Goleta,CA,93117,34.44236506,-119.8323377,2,28,0,"Delis, Drugstores, Restaurants, Food, Shopping, Grocery, Bakeries"
Mb4VcZyATLrEODhqVqYTkQ,Angel Veterinary Hospital,5152A Hollister Ave,Santa Barbara,CA,93111,34.436826,-119.803511,2.5,7,1,"Veterinarians, Pets"
LOd-7Xv74OmCtnzOvbSAKQ,Cabana Home,111 Santa Barbara St,Santa Barbara,CA,93101,34.4154511,-119.6887774,4.5,9,1,"Home Services, Shopping, Home & Garden, Interior Design, Furniture Stores, Carpeting"
pwblP3G6LkVT03I4z9kb0A,Mad Dogs,505 State St,Santa Barbara,CA,93101,34.4169152,-119.6958779,3,67,0,"Hot Dogs, Restaurants"
YbnJYHNp_fHbI-hcFg48vQ,Santa Barbara Adventure Company,32 E Haley St,Santa Barbara,CA,93101,34.4176812,-119.6943492,5,195,1,"Tours, Boating, Hotels & Travel, Rafting/Kayaking, Parks, Travel Services, Active Life"
#NAME?,Head & Heart Photography by Kiel Rucker,2430 De La Vina St,Santa Barbara,CA,93105,34.4334509,-119.7225374,5,40,1,"Photographers, Event Photography, Session Photography, Event Planning & Services, Videographers"
BdyPaxmB3O9Ngp9W09GrjA,TonyRay's Restaurant & Cantina,731 De La Guerra Plz,Santa Barbara,CA,93103,34.41963917,-119.6986849,4,8,0,"Nightlife, Restaurants, Mexican, Dance Clubs"
URGUfDvDj32V6Ot3lQYK_g,Terra Malia Designs,,Santa Barbara,CA,93140,34.42,-119.68,5,30,1,"Flowers & Gifts, Event Planning & Services, Shopping, Florists"
S3QHy1sshUeZwXOYviVsXQ,Tre Lune,1151 Coast Village Rd,Montecito,CA,93108,34.4209378,-119.646244,4,262,1,"Food, Italian, Restaurants"
T1xefBUUgZwGBugqr0lx3A,FedEx Office Print & Ship Center,5749 Calle Real,Goleta,CA,93117,34.4409585,-119.824676,2,43,1,"Local Services, Couriers & Delivery Services, Shipping Centers, Signmaking, Printing Services, Professional Services"
BrVTH7XcXQ-f8oY0btmZJw,Tubular George,3588 La Entrada,Santa Barbara,CA,93105,34.426374,-119.738918,4.5,22,1,"Electricians, Roofing, Heating & Air Conditioning/HVAC, Contractors, Local Services, Home Services, Chimney Sweeps, Lighting Fixtures & Equipment"
ZCURd9PiH4qdEjQfrIZzFg,Maggie's at State and A,1201 State St,Santa Barbara,CA,93101,34.4233666,-119.7047065,3.5,52,0,"American (New), Beer, Wine & Spirits, Food, French, Restaurants"
B_dgdorbXlF1BPTOHmhBbQ,Willie's Barber Shop,"12 W Figueroa St, # A",Santa Barbara,CA,93101,34.4221006,-119.7037011,4,10,1,"Barbers, Beauty & Spas"
wSrZ8Gz_pEWf96rj1KuahQ,Swink Chiropractic,139 N Fairview Ave,Goleta,CA,93117,34.441749,-119.8329697,2.5,9,1,"Health & Medical, Chiropractors"
dQMchzUdDwnSQcvzPlro1A,Ciao-A Fine Salon,3011 De La Vina,Santa Barbara,CA,93105,34.4388222,-119.7285661,4.5,7,1,"Hair Salons, Beauty & Spas"
q8-HPf20m16_gTj6gx3p-Q,Play It Again Sports,"4850 Hollister Ave, Ste B",Santa Barbara,CA,93111,34.4368372,-119.7903269,3,29,1,"Sporting Goods, Golf, Golf Equipment, Active Life, Bikes, Shopping, Outdoor Gear, Disc Golf, Fashion, Bike Rentals, Surf Shop"
dC9qdb4-6fVaQ8_KBGZpuA,Farmers Insurance - Ryan Warner,"4915 Carpinteria Ave, Ste D",Carpinteria,CA,93013,34.39949351,-119.5195117,4.5,6,1,"Financial Services, Insurance"
MqiWE_eJrhrJfRZUDXZvmw,Knit & Pearl,5 E Figueroa St,Santa Barbara,CA,93101,34.4226464,-119.7029555,4.5,11,0,"Arts & Crafts, Shopping"
n6vCA620X2s7ykGXdzOPwQ,Korling Construction,"1187 Coast Village Rd, Unit 769",Montecito,CA,93108,34.43373,-119.645882,5,21,1,"Handyman, Home Services, Damage Restoration, Structural Engineers, Contractors, Roofing, Drywall Installation & Repair, Windows Installation, Home & Garden, Kitchen & Bath, Solar Installation, Shopping"
JBPcRj5_kwvFW07P4r5Ccg,Bath & Body Works,619 Paseo Nuevo,Santa Barbara,CA,93101,34.4193041,-119.7000364,3.5,15,1,"Beauty & Spas, Shopping, Cosmetics & Beauty Supply, Perfume, Gift Shops, Flowers & Gifts, Candle Stores, Home & Garden"
i2yCrMQx5soH0jMFG32vxQ,KFC,5697 Calle Real,Goleta,CA,93117,34.4407835,-119.8234121,3,32,1,"Restaurants, Chicken Wings, Chicken Shop, Fast Food"
XXlyLdCCQLGLIHtNUmCoWA,Mahneke Motors,5737 Thornwood Dr,Goleta,CA,93117,34.42785271,-119.8261817,5,21,1,"Transmission Repair, Oil Change Stations, Auto Repair, Automotive"
VGFX-c2UCC4ZRwztCE1nzA,Dallmeyer Physical Therapy,181 S Turnpike Rd,Santa Barbara,CA,93111,34.4376849,-119.7911116,3,12,1,"Health & Medical, Physical Therapy"
qyS7KHJNRR_1x-zIhDScBA,J Wilkes Wines,"35 State St, Suite #b",Santa Barbara,CA,93101,34.412764,-119.6903388,4.5,74,1,"Food, Arts & Entertainment, Wine Tasting Room, Wineries"
tagYDDu5iUAdOqIp8uGuHg,Pixel Images Photo Booth,,Santa Barbara,CA,93102,34.4216024,-119.698259,5,11,1,"Wedding Planning, Photographers, Photo Booth Rentals, Event Planning & Services"
c08j7Vmhqn9wBPRrJHMYHg,The Solar Energy Company,4187 Carpinteria Ave,Carpinteria,CA,93013,34.4036744,-119.5329582,2,8,1,"Home Services, Solar Installation"
CWdCNIJU4Kh480NV9dgQjw,Third Window Brewing,"406 E Haley St, Ste 3",Santa Barbara,CA,93101,34.42094771,-119.6904922,4.5,183,1,"Nightlife, Beer Gardens, Breweries, Food, Beer, Wine & Spirits"
NYYPj2WpUuIz2mP6YBWKnA,Classic Collision Goleta,5901 Hollister Ave,Goleta,CA,93117,34.4356957,-119.8292395,4.5,98,1,"Auto Repair, Automotive, Body Shops"
MWKowhzHQ_scqnJEqAUYgA,Hilton Santa Barbara Beachfront Resort,633 E Cabrillo Blvd,Santa Barbara,CA,93103,34.41676265,-119.676553,2.5,288,1,"Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Hotels"
SKDVRytqyzLZ5_8Jq3sKWg,Core Sport,3554 State St,Santa Barbara,CA,93105,34.440615,-119.7397697,4.5,10,1,"Active Life, Trainers, Pilates, Fitness & Instruction, Cycling Classes"
xcUh0dC329iPNybY479X7w,NV Glam Studio,"3455 State St, Ste 1",Santa Barbara,CA,93105,34.44002,-119.738246,5,7,1,"Cosmetics & Beauty Supply, Makeup Artists, Beauty & Spas, Hair Salons, Shopping, Hair Stylists"
stHEx6sJ7Y_94dOTlMA9vA,The Grease Monkey,526 Anacapa St,Santa Barbara,CA,93101,34.4187173,-119.6950684,5,8,1,"Auto Repair, Oil Change Stations, Automotive, Auto Customization, Transmission Repair, Body Shops"
7oja7RjmLEjPvdVtT2mkgA,Hughes Automobile Co,400 Hitchcock Way,Santa Barbara,CA,93105,34.4336131,-119.7453993,1.5,6,0,"Car Dealers, Auto Repair, Automotive, Tires"
u4kOWEZ2K08eUdWlE2YYwQ,Alexander Gardens Assisted Living,2120 Santa Barbara St,Santa Barbara,CA,93105,34.4350845,-119.7140642,4,9,1,"Retirement Homes, Assisted Living Facilities, Health & Medical"
LLmN5AZ3_U2U4nm6sY6j2Q,Tonic Nightclub,634 State St,Santa Barbara,CA,93101,34.4187058,-119.6976996,2.5,208,0,"Nightlife, Dance Clubs, Bars"
RQ3ZqmDB5jZjbkLmJ_1XyQ,Goodwill Retail Store & Donation Center,1024 Casitas Pass Rd,Carpinteria,CA,93013,34.39508017,-119.5118776,4.5,8,1,"Thrift Stores, Shopping"
8cep0_812ftdvVZcU2hv1w,Movegreen,"1 N Calle Cesar Chavez, Ste 130",Santa Barbara,CA,93103,34.4179633,-119.6834139,4.5,128,1,"Local Services, Shopping, Home Services, Movers, Home & Garden, Self Storage"
aWZoACRy903cX9EQQHdGhQ,The Management Trust,"3710 State St, Ste C",Santa Barbara,CA,93105,34.4408088,-119.7427251,4,5,1,"Business Law, Estate Planning Law, Property Management, Home Services, Professional Services, Lawyers, Real Estate, Real Estate Services"
9Ey1Yh6e1NleKZSXADtd5Q,Mesa Therapy Center,4757 Carpinteria Ave,Carpinteria,CA,93013,34.40078,-119.521106,3,12,1,"Massage, Massage Therapy, Health & Medical, Beauty & Spas"
-7q7v1jepdduhzJZjpB91A,Above All Aviation,1503 Cook Pl,Santa Barbara,CA,93117,34.4302562,-119.844487,4.5,17,1,"Specialty Schools, Flight Instruction, Education, Active Life"
1hphQunRLjBTCgZ-SP7IaQ,HouseMaster,"1187 Coast Village Rd, Ste 1-284",Santa Barbara,CA,93108,34.4209828,-119.645083,3,15,1,"Contractors, Home Inspectors, Home Services"
W5-2F8kftKARrEPLhQaZ8A,Tuttini,10 E Carrillo St,Santa Barbara,CA,93101,34.42168,-119.70128,3.5,13,0,"American (New), Restaurants, Breakfast & Brunch"
ofoxua8LcsT1Ekwub8dzhA,Public Storage,7246 Hollister Ave,Goleta,CA,93117,34.430407,-119.879976,3,47,1,"Self Storage, Local Services"
I0jFTYVDs-WHwKR2XHQlRA,Zen Yai Thai Cuisine,425 State St,Santa Barbara,CA,93101,34.4162591,-119.6952494,4,347,1,"Thai, Restaurants, American (New), Pop-Up Restaurants, Asian Fusion"
CR-vaZAG9xtZ6cYKS5ZvzA,Mail Box Express II,133 E De La Guerra St,Santa Barbara,CA,93101,34.4218669,-119.6975267,5,12,1,"Notaries, Shipping Centers, Mailbox Centers, Local Services"
jYLwbSEtX6SKYFK9B6rXow,"Wilson Wu, MD, PHD","3892 State St, Ste 100",Santa Barbara,CA,93105,34.4408809,-119.750369,4,9,1,"Health & Medical, Shopping, Optometrists, Ophthalmologists, Doctors, Eyewear & Opticians"
4g7eZD8PYvUEwROZeXxA-w,Salas Mobile Mechanic,205 South Salinas St,Santa Barbara,CA,93103,34.4250092,-119.6703553,5,41,1,"Automotive, Smog Check Stations, Roadside Assistance, Auto Repair, Smokehouse, Food"
diQj_jSHz3qvR3y_ofhDUA,76 Gas Station,5648 Hollister Ave,Goleta,CA,93117,34.43584111,-119.8220015,1.5,8,1,"Gas Stations, Automotive"
ahG43gKUzsR2pbygFfJwcg,Dalla Vita,,Santa Barbara,CA,93105,34.4208305,-119.6981901,4.5,10,0,"Shopping, Local Services, Florists, Home & Garden, Flowers & Gifts, Home Decor"
I9Zh-vdISUaU7_ktpldnKw,Signature Parking,1482 E Valley Rd,Santa Barbara,CA,93108,34.4381976,-119.6332448,3.5,26,1,"Transportation, Hotels & Travel, Valet Services, Professional Services, Parking, Limos, Event Planning & Services, Automotive"
5BoU9cJU4wWOUx7uvD8mKw,Barre 101,761 Chapala St,Santa Barbara,CA,93101,34.4181142,-119.7002871,5,11,0,"Active Life, Barre Classes, Fitness & Instruction"
TG-YCLKCgbtL9H0UWPkuEg,Omar's Grooming,4141 State St,Santa Barbara,CA,93110,34.44000737,-119.7614549,4.5,30,1,"Pets, Pet Groomers, Pet Services"
DeqrxEDbsKwUzppfFxX1Gw,Rebecca Farmer Photography,,Santa Barbara,CA,93110,34.5084312,-119.7310213,5,5,1,"Professional Services, Photographers, Session Photography, Event Planning & Services"
xt1wRm1Ti-P6cF2rAY1_XA,"Mary Tingaud, LAc",1725 State St,Santa Barbara,CA,93101,34.4285382,-119.7118797,5,9,1,"Acupuncture, Health & Medical, Traditional Chinese Medicine"
yTz86jkftzBGufZH-8kRcA,Cutting Edge Salon,5779 Calle Real,Goleta,CA,93117,34.4407198,-119.8251065,4.5,87,1,"Massage, Hair Salons, Beauty & Spas, Skin Care"
T8rKKLzqGhctqE958jlVvA,Alphonse Mobile Mechanics,,Santa Barbara,CA,93103,34.433094,-119.6817845,4.5,7,1,"Oil Change Stations, Automotive, Auto Repair"
5TmwKvyKKZlw-COxCHSZDg,Paragon Academy,5940 Calle Real,Goleta,CA,93117,34.4417978,-119.8291491,5,19,1,"Active Life, Fitness & Instruction, Brazilian Jiu-jitsu, Martial Arts, Boxing, Kickboxing"
HNxw1d9P3_jwx9d215bfEw,Fiesta jumps,,Santa Barbara,CA,93101,34.420334,-119.7107494,4,10,1,"Party Equipment Rentals, Event Planning & Services"
#NAME?,Dermatology & Allergy Clinic For Animals,3022 State St,Santa Barbara,CA,93105,34.4408146,-119.7291436,4,5,1,"Veterinarians, Pets"
_uTSVLo97Hi8cSHDlUkYpA,Bruce's Auto Repair,"5921 Matthews St, Ste C",Goleta,CA,93117,34.430054,-119.8292806,5,15,1,"Auto Repair, Automotive"
bb5i_BtNb9q0H0QgNBlNaQ,Rainbow School,5689 Hollister Ave,Goleta,CA,93117,34.4346004,-119.8235198,4.5,5,1,"Elementary Schools, Education, Local Services, Child Care & Day Care, Preschools, Specialty Schools"
T0WFtl856ORT4G7ZLfh3Dw,Nimble Tree Care,586 Palm Ave,Carpinteria,CA,93013,34.4208096,-119.7218995,5,16,1,"Home Services, Tree Services"
lvdwIdfQFaHfLR2lX5Ri_Q,Andros Floor Design,"1 N Calle Cesar Chavez, Ste 15",Santa Barbara,CA,93103,34.418683,-119.6826095,2.5,27,1,"Home Services, Carpet Installation, Flooring, Carpeting"
M4TyDK1q1ggufnsO5vOzUg,SB Tobacco,614 N Milpas St,Santa Barbara,CA,93103,34.4277866,-119.6869812,4,23,1,"Vape Shops, Shopping, Tobacco Shops"
b865KY_hcLBRphvXxySDjA,Santabarbara Regenerative Health Clinic,2425 Bath St,Santa Barbara,CA,93105,34.4318962,-119.7242611,5,13,1,"Acupuncture, Physical Therapy, Health & Medical, Traditional Chinese Medicine, Herbal Shops"
L9XvUfEWfjEmOJAd21o6rA,Subway,"888 Embarcadero Del Norte, Ste C",Isla Vista,CA,93117,34.41329694,-119.8551686,2.5,20,0,"Restaurants, Sandwiches, Fast Food"
8cH7cLo6GV4BPWK1TK37Kw,Beauty Lounge By D,633 N Milpas St,Santa Barbara,CA,93103,34.4279098,-119.6878901,4.5,32,1,"Beauty & Spas, Hair Salons"
CF4naMaOwi870USAkNG2AQ,Integrity Appliance Repair,,Santa Barbara,CA,93101,34.44765058,-119.7795856,3.5,60,1,"Local Services, Appliances & Repair, Home Services, Plumbing"
FQ48qEoMJWxhWkVZZFGCIA,"Charles M Oxton, Attorney at Law","1220 State St, Fl 2",Santa Barbara,CA,93101,34.4240124,-119.7049831,5,5,1,"Professional Services, Divorce & Family Law, Lawyers, Tenant and Eviction Law, Estate Planning Law, General Litigation, Real Estate Law"
TN3tMGLb6AbAnN6rFKmH1A,805 Kabob,6578 Trigo Rd,Goleta,CA,93117,34.4113354,-119.8577298,3.5,63,0,"Mediterranean, Restaurants"
XVUIROVl8Bmme3prpMezog,I Heart My Groom,457A Whitman,Goleta,CA,93117,34.4239314,-119.8718742,5,20,1,"Event Planning & Services, Photography Stores & Services, Videographers, Session Photography, Arts & Entertainment, Event Photography, Shopping, Video/Film Production, Photographers, Professional Services"
dPt9QgLAIuI2a-CKdv5cSA,Santa Barbara Humane ,5399 Overpass Rd,Santa Barbara,CA,93111,34.43977281,-119.8123469,3,34,1,"Pet Stores, Pets, Pet Training, Animal Shelters, Pet Services, Pet Sitting, Pet Boarding, Veterinarians"
HEdmi0tYjbsBFFkjq4GdIA,Farmers Insurance - Israel Riley Ramirez,"4129 State St, Ste C",Santa Barbara,CA,93110,34.4403697,-119.7607022,5,8,1,"Life Insurance, Insurance, Auto Insurance, Financial Services, Home & Rental Insurance"
rpVYn86FH8P8u2DLLPnzYw,The Waterman Santa Barbara,12 E Montecito St,Santa Barbara,CA,93101,34.4150898,-119.6924589,2.5,20,1,"Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces"
eGI_WepIIjYahIrMVRknfw,Sizzling Lunch,6533 Trigo Rd,Goleta,CA,93117,34.4108424,-119.8552361,4.5,79,1,"Japanese, Restaurants, Steakhouses, Asian Fusion"
